DimDateID,Date,Day,MONTH,QUARTER,YEAR,LoadTimeStamp
20000217;2000-02-17;17;2;1;2000;0000000000000801
20000218;2000-02-18;18;2;1;2000;0000000000000802
20000219;2000-02-19;19;2;1;2000;0000000000000803
20000220;2000-02-20;20;2;1;2000;0000000000000804
20000221;2000-02-21;21;2;1;2000;0000000000000805
20000222;2000-02-22;22;2;1;2000;0000000000000806
20000223;2000-02-23;23;2;1;2000;0000000000000807
20000224;2000-02-24;24;2;1;2000;0000000000000808
20000225;2000-02-25;25;2;1;2000;0000000000000809
20000226;2000-02-26;26;2;1;2000;000000000000080A
20000227;2000-02-27;27;2;1;2000;000000000000080B
20000228;2000-02-28;28;2;1;2000;000000000000080C
20000229;2000-02-29;29;2;1;2000;000000000000080D
20000301;2000-03-01;1;3;1;2000;000000000000080E
20000302;2000-03-02;2;3;1;2000;000000000000080F
20000303;2000-03-03;3;3;1;2000;0000000000000810
20000304;2000-03-04;4;3;1;2000;0000000000000811
20000305;2000-03-05;5;3;1;2000;0000000000000812
20000306;2000-03-06;6;3;1;2000;0000000000000813
20000307;2000-03-07;7;3;1;2000;0000000000000814
20000308;2000-03-08;8;3;1;2000;0000000000000815
20000309;2000-03-09;9;3;1;2000;0000000000000816
20000310;2000-03-10;10;3;1;2000;0000000000000817
20000311;2000-03-11;11;3;1;2000;0000000000000818
20000312;2000-03-12;12;3;1;2000;0000000000000819
20000313;2000-03-13;13;3;1;2000;000000000000081A
20000314;2000-03-14;14;3;1;2000;000000000000081B
20000315;2000-03-15;15;3;1;2000;000000000000081C
20000316;2000-03-16;16;3;1;2000;000000000000081D
20000317;2000-03-17;17;3;1;2000;000000000000081E
20000318;2000-03-18;18;3;1;2000;000000000000081F
20000319;2000-03-19;19;3;1;2000;0000000000000820
20000320;2000-03-20;20;3;1;2000;0000000000000821
20000321;2000-03-21;21;3;1;2000;0000000000000822
20000322;2000-03-22;22;3;1;2000;0000000000000823
20000323;2000-03-23;23;3;1;2000;0000000000000824
20000324;2000-03-24;24;3;1;2000;0000000000000825
20000325;2000-03-25;25;3;1;2000;0000000000000826
20000326;2000-03-26;26;3;1;2000;0000000000000827
20000327;2000-03-27;27;3;1;2000;0000000000000828
20000328;2000-03-28;28;3;1;2000;0000000000000829
20000329;2000-03-29;29;3;1;2000;000000000000082A
20000330;2000-03-30;30;3;1;2000;000000000000082B
20000331;2000-03-31;31;3;1;2000;000000000000082C
20000401;2000-04-01;1;4;2;2000;000000000000082D
20000402;2000-04-02;2;4;2;2000;000000000000082E
20000403;2000-04-03;3;4;2;2000;000000000000082F
20000404;2000-04-04;4;4;2;2000;0000000000000830
20000405;2000-04-05;5;4;2;2000;0000000000000831
20000406;2000-04-06;6;4;2;2000;0000000000000832
20000407;2000-04-07;7;4;2;2000;0000000000000833
20000408;2000-04-08;8;4;2;2000;0000000000000834
20000409;2000-04-09;9;4;2;2000;0000000000000835
20000410;2000-04-10;10;4;2;2000;0000000000000836
20000411;2000-04-11;11;4;2;2000;0000000000000837
20000412;2000-04-12;12;4;2;2000;0000000000000838
20000413;2000-04-13;13;4;2;2000;0000000000000839
20000414;2000-04-14;14;4;2;2000;000000000000083A
20000415;2000-04-15;15;4;2;2000;000000000000083B
20000416;2000-04-16;16;4;2;2000;000000000000083C
20000417;2000-04-17;17;4;2;2000;000000000000083D
20000418;2000-04-18;18;4;2;2000;000000000000083E
20000419;2000-04-19;19;4;2;2000;000000000000083F
20000420;2000-04-20;20;4;2;2000;0000000000000840
20000421;2000-04-21;21;4;2;2000;0000000000000841
20000422;2000-04-22;22;4;2;2000;0000000000000842
20000423;2000-04-23;23;4;2;2000;0000000000000843
20000424;2000-04-24;24;4;2;2000;0000000000000844
20000425;2000-04-25;25;4;2;2000;0000000000000845
20000426;2000-04-26;26;4;2;2000;0000000000000846
20000427;2000-04-27;27;4;2;2000;0000000000000847
20000428;2000-04-28;28;4;2;2000;0000000000000848
20000429;2000-04-29;29;4;2;2000;0000000000000849
20000430;2000-04-30;30;4;2;2000;000000000000084A
20000501;2000-05-01;1;5;2;2000;000000000000084B
20000502;2000-05-02;2;5;2;2000;000000000000084C
20000503;2000-05-03;3;5;2;2000;000000000000084D
20000504;2000-05-04;4;5;2;2000;000000000000084E
20000505;2000-05-05;5;5;2;2000;000000000000084F
20000506;2000-05-06;6;5;2;2000;0000000000000850
20000507;2000-05-07;7;5;2;2000;0000000000000851
20000508;2000-05-08;8;5;2;2000;0000000000000852
20000509;2000-05-09;9;5;2;2000;0000000000000853
20000510;2000-05-10;10;5;2;2000;0000000000000854
20000511;2000-05-11;11;5;2;2000;0000000000000855
20000512;2000-05-12;12;5;2;2000;0000000000000856
20000513;2000-05-13;13;5;2;2000;0000000000000857
20000514;2000-05-14;14;5;2;2000;0000000000000858
20000515;2000-05-15;15;5;2;2000;0000000000000859
20000516;2000-05-16;16;5;2;2000;000000000000085A
20000517;2000-05-17;17;5;2;2000;000000000000085B
20000518;2000-05-18;18;5;2;2000;000000000000085C
20000519;2000-05-19;19;5;2;2000;000000000000085D
20000520;2000-05-20;20;5;2;2000;000000000000085E
20000521;2000-05-21;21;5;2;2000;000000000000085F
20000522;2000-05-22;22;5;2;2000;0000000000000860
20000523;2000-05-23;23;5;2;2000;0000000000000861
20000524;2000-05-24;24;5;2;2000;0000000000000862
20000525;2000-05-25;25;5;2;2000;0000000000000863
20000526;2000-05-26;26;5;2;2000;0000000000000864
20000527;2000-05-27;27;5;2;2000;0000000000000865
20000528;2000-05-28;28;5;2;2000;0000000000000866
20000529;2000-05-29;29;5;2;2000;0000000000000867
20000530;2000-05-30;30;5;2;2000;0000000000000868
20000531;2000-05-31;31;5;2;2000;0000000000000869
20000601;2000-06-01;1;6;2;2000;000000000000086A
20000602;2000-06-02;2;6;2;2000;000000000000086B
20000603;2000-06-03;3;6;2;2000;000000000000086C
20000604;2000-06-04;4;6;2;2000;000000000000086D
20000605;2000-06-05;5;6;2;2000;000000000000086E
20000606;2000-06-06;6;6;2;2000;000000000000086F
20000607;2000-06-07;7;6;2;2000;0000000000000870
20000608;2000-06-08;8;6;2;2000;0000000000000871
20000609;2000-06-09;9;6;2;2000;0000000000000872
20000610;2000-06-10;10;6;2;2000;0000000000000873
20000611;2000-06-11;11;6;2;2000;0000000000000874
20000612;2000-06-12;12;6;2;2000;0000000000000875
20000613;2000-06-13;13;6;2;2000;0000000000000876
20000614;2000-06-14;14;6;2;2000;0000000000000877
20000615;2000-06-15;15;6;2;2000;0000000000000878
20000616;2000-06-16;16;6;2;2000;0000000000000879
20000617;2000-06-17;17;6;2;2000;000000000000087A
20000618;2000-06-18;18;6;2;2000;000000000000087B
20000619;2000-06-19;19;6;2;2000;000000000000087C
20000620;2000-06-20;20;6;2;2000;000000000000087D
20000621;2000-06-21;21;6;2;2000;000000000000087E
20000622;2000-06-22;22;6;2;2000;000000000000087F
20000623;2000-06-23;23;6;2;2000;0000000000000880
20000624;2000-06-24;24;6;2;2000;0000000000000881
20000625;2000-06-25;25;6;2;2000;0000000000000882
20000626;2000-06-26;26;6;2;2000;0000000000000883
20000627;2000-06-27;27;6;2;2000;0000000000000884
20000628;2000-06-28;28;6;2;2000;0000000000000885
20000629;2000-06-29;29;6;2;2000;0000000000000886
20000630;2000-06-30;30;6;2;2000;0000000000000887
20000701;2000-07-01;1;7;3;2000;0000000000000888
20000702;2000-07-02;2;7;3;2000;0000000000000889
20000703;2000-07-03;3;7;3;2000;000000000000088A
20000704;2000-07-04;4;7;3;2000;000000000000088B
20000705;2000-07-05;5;7;3;2000;000000000000088C
20000706;2000-07-06;6;7;3;2000;000000000000088D
20000707;2000-07-07;7;7;3;2000;000000000000088E
20000708;2000-07-08;8;7;3;2000;000000000000088F
20000709;2000-07-09;9;7;3;2000;0000000000000890
20000710;2000-07-10;10;7;3;2000;0000000000000891
20000711;2000-07-11;11;7;3;2000;0000000000000892
20000712;2000-07-12;12;7;3;2000;0000000000000893
20000713;2000-07-13;13;7;3;2000;0000000000000894
20000714;2000-07-14;14;7;3;2000;0000000000000895
20000715;2000-07-15;15;7;3;2000;0000000000000896
20000716;2000-07-16;16;7;3;2000;0000000000000897
20000717;2000-07-17;17;7;3;2000;0000000000000898
20000718;2000-07-18;18;7;3;2000;0000000000000899
20000719;2000-07-19;19;7;3;2000;000000000000089A
20000720;2000-07-20;20;7;3;2000;000000000000089B
20000721;2000-07-21;21;7;3;2000;000000000000089C
20000722;2000-07-22;22;7;3;2000;000000000000089D
20000723;2000-07-23;23;7;3;2000;000000000000089E
20000724;2000-07-24;24;7;3;2000;000000000000089F
20000725;2000-07-25;25;7;3;2000;00000000000008A0
20000726;2000-07-26;26;7;3;2000;00000000000008A1
20000727;2000-07-27;27;7;3;2000;00000000000008A2
20000728;2000-07-28;28;7;3;2000;00000000000008A3
20000729;2000-07-29;29;7;3;2000;00000000000008A4
20000730;2000-07-30;30;7;3;2000;00000000000008A5
20000731;2000-07-31;31;7;3;2000;00000000000008A6
20000801;2000-08-01;1;8;3;2000;00000000000008A7
20000802;2000-08-02;2;8;3;2000;00000000000008A8
20000803;2000-08-03;3;8;3;2000;00000000000008A9
20000804;2000-08-04;4;8;3;2000;00000000000008AA
20000805;2000-08-05;5;8;3;2000;00000000000008AB
20000806;2000-08-06;6;8;3;2000;00000000000008AC
20000807;2000-08-07;7;8;3;2000;00000000000008AD
20000808;2000-08-08;8;8;3;2000;00000000000008AE
20000809;2000-08-09;9;8;3;2000;00000000000008AF
20000810;2000-08-10;10;8;3;2000;00000000000008B0
20000811;2000-08-11;11;8;3;2000;00000000000008B1
20000812;2000-08-12;12;8;3;2000;00000000000008B2
20000813;2000-08-13;13;8;3;2000;00000000000008B3
20000814;2000-08-14;14;8;3;2000;00000000000008B4
20000815;2000-08-15;15;8;3;2000;00000000000008B5
20000816;2000-08-16;16;8;3;2000;00000000000008B6
20000817;2000-08-17;17;8;3;2000;00000000000008B7
20000818;2000-08-18;18;8;3;2000;00000000000008B8
20000819;2000-08-19;19;8;3;2000;00000000000008B9
20000820;2000-08-20;20;8;3;2000;00000000000008BA
20000821;2000-08-21;21;8;3;2000;00000000000008BB
20000822;2000-08-22;22;8;3;2000;00000000000008BC
20000823;2000-08-23;23;8;3;2000;00000000000008BD
20000824;2000-08-24;24;8;3;2000;00000000000008BE
20000825;2000-08-25;25;8;3;2000;00000000000008BF
20000826;2000-08-26;26;8;3;2000;00000000000008C0
20000827;2000-08-27;27;8;3;2000;00000000000008C1
20000828;2000-08-28;28;8;3;2000;00000000000008C2
20000829;2000-08-29;29;8;3;2000;00000000000008C3
20000830;2000-08-30;30;8;3;2000;00000000000008C4
20000831;2000-08-31;31;8;3;2000;00000000000008C5
20000901;2000-09-01;1;9;3;2000;00000000000008C6
20000902;2000-09-02;2;9;3;2000;00000000000008C7
20000903;2000-09-03;3;9;3;2000;00000000000008C8
20000904;2000-09-04;4;9;3;2000;00000000000008C9
20000905;2000-09-05;5;9;3;2000;00000000000008CA
20000906;2000-09-06;6;9;3;2000;00000000000008CB
20000907;2000-09-07;7;9;3;2000;00000000000008CC
20000908;2000-09-08;8;9;3;2000;00000000000008CD
20000909;2000-09-09;9;9;3;2000;00000000000008CE
20000910;2000-09-10;10;9;3;2000;00000000000008CF
20000911;2000-09-11;11;9;3;2000;00000000000008D0
20000912;2000-09-12;12;9;3;2000;00000000000008D1
20000913;2000-09-13;13;9;3;2000;00000000000008D2
20000914;2000-09-14;14;9;3;2000;00000000000008D3
20000915;2000-09-15;15;9;3;2000;00000000000008D4
20000916;2000-09-16;16;9;3;2000;00000000000008D5
20000917;2000-09-17;17;9;3;2000;00000000000008D6
20000918;2000-09-18;18;9;3;2000;00000000000008D7
20000919;2000-09-19;19;9;3;2000;00000000000008D8
20000920;2000-09-20;20;9;3;2000;00000000000008D9
20000921;2000-09-21;21;9;3;2000;00000000000008DA
20000922;2000-09-22;22;9;3;2000;00000000000008DB
20000923;2000-09-23;23;9;3;2000;00000000000008DC
20000924;2000-09-24;24;9;3;2000;00000000000008DD
20000925;2000-09-25;25;9;3;2000;00000000000008DE
20000926;2000-09-26;26;9;3;2000;00000000000008DF
20000927;2000-09-27;27;9;3;2000;00000000000008E0
20000928;2000-09-28;28;9;3;2000;00000000000008E1
20000929;2000-09-29;29;9;3;2000;00000000000008E2
20000930;2000-09-30;30;9;3;2000;00000000000008E3
20001001;2000-10-01;1;10;4;2000;00000000000008E4
20001002;2000-10-02;2;10;4;2000;00000000000008E5
20001003;2000-10-03;3;10;4;2000;00000000000008E6
20001004;2000-10-04;4;10;4;2000;00000000000008E7
20001005;2000-10-05;5;10;4;2000;00000000000008E8
20001006;2000-10-06;6;10;4;2000;00000000000008E9
20001007;2000-10-07;7;10;4;2000;00000000000008EA
20001008;2000-10-08;8;10;4;2000;00000000000008EB
20001009;2000-10-09;9;10;4;2000;00000000000008EC
20001010;2000-10-10;10;10;4;2000;00000000000008ED
20001011;2000-10-11;11;10;4;2000;00000000000008EE
20001012;2000-10-12;12;10;4;2000;00000000000008EF
20001013;2000-10-13;13;10;4;2000;00000000000008F0
20001014;2000-10-14;14;10;4;2000;00000000000008F1
20001015;2000-10-15;15;10;4;2000;00000000000008F2
20001016;2000-10-16;16;10;4;2000;00000000000008F3
20001017;2000-10-17;17;10;4;2000;00000000000008F4
20001018;2000-10-18;18;10;4;2000;00000000000008F5
20001019;2000-10-19;19;10;4;2000;00000000000008F6
20001020;2000-10-20;20;10;4;2000;00000000000008F7
20001021;2000-10-21;21;10;4;2000;00000000000008F8
20001022;2000-10-22;22;10;4;2000;00000000000008F9
20001023;2000-10-23;23;10;4;2000;00000000000008FA
20001024;2000-10-24;24;10;4;2000;00000000000008FB
20001025;2000-10-25;25;10;4;2000;00000000000008FC
20001026;2000-10-26;26;10;4;2000;00000000000008FD
20001027;2000-10-27;27;10;4;2000;00000000000008FE
20001028;2000-10-28;28;10;4;2000;00000000000008FF
20001029;2000-10-29;29;10;4;2000;0000000000000901
20001030;2000-10-30;30;10;4;2000;0000000000000902
20001031;2000-10-31;31;10;4;2000;0000000000000903
20001101;2000-11-01;1;11;4;2000;0000000000000904
20001102;2000-11-02;2;11;4;2000;0000000000000905
20001103;2000-11-03;3;11;4;2000;0000000000000906
20001104;2000-11-04;4;11;4;2000;0000000000000907
20001105;2000-11-05;5;11;4;2000;0000000000000908
20001106;2000-11-06;6;11;4;2000;0000000000000909
20001107;2000-11-07;7;11;4;2000;000000000000090A
20001108;2000-11-08;8;11;4;2000;000000000000090B
20001109;2000-11-09;9;11;4;2000;000000000000090C
20001110;2000-11-10;10;11;4;2000;000000000000090D
20001111;2000-11-11;11;11;4;2000;000000000000090E
20001112;2000-11-12;12;11;4;2000;000000000000090F
20001113;2000-11-13;13;11;4;2000;0000000000000910
20001114;2000-11-14;14;11;4;2000;0000000000000911
20001115;2000-11-15;15;11;4;2000;0000000000000912
20001116;2000-11-16;16;11;4;2000;0000000000000913
20001117;2000-11-17;17;11;4;2000;0000000000000914
20001118;2000-11-18;18;11;4;2000;0000000000000915
20001119;2000-11-19;19;11;4;2000;0000000000000916
20001120;2000-11-20;20;11;4;2000;0000000000000917
20001121;2000-11-21;21;11;4;2000;0000000000000918
20001122;2000-11-22;22;11;4;2000;0000000000000919
20001123;2000-11-23;23;11;4;2000;000000000000091A
20001124;2000-11-24;24;11;4;2000;000000000000091B
20001125;2000-11-25;25;11;4;2000;000000000000091C
20001126;2000-11-26;26;11;4;2000;000000000000091D
20001127;2000-11-27;27;11;4;2000;000000000000091E
20001128;2000-11-28;28;11;4;2000;000000000000091F
20001129;2000-11-29;29;11;4;2000;0000000000000920
20001130;2000-11-30;30;11;4;2000;0000000000000921
20001201;2000-12-01;1;12;4;2000;0000000000000922
20001202;2000-12-02;2;12;4;2000;0000000000000923
20001203;2000-12-03;3;12;4;2000;0000000000000924
20001204;2000-12-04;4;12;4;2000;0000000000000925
20001205;2000-12-05;5;12;4;2000;0000000000000926
20001206;2000-12-06;6;12;4;2000;0000000000000927
20001207;2000-12-07;7;12;4;2000;0000000000000928
20001208;2000-12-08;8;12;4;2000;0000000000000929
20001209;2000-12-09;9;12;4;2000;000000000000092A
20001210;2000-12-10;10;12;4;2000;000000000000092B
20001211;2000-12-11;11;12;4;2000;000000000000092C
20001212;2000-12-12;12;12;4;2000;000000000000092D
20001213;2000-12-13;13;12;4;2000;000000000000092E
20001214;2000-12-14;14;12;4;2000;000000000000092F
20001215;2000-12-15;15;12;4;2000;0000000000000930
20001216;2000-12-16;16;12;4;2000;0000000000000931
20001217;2000-12-17;17;12;4;2000;0000000000000932
20001218;2000-12-18;18;12;4;2000;0000000000000933
20001219;2000-12-19;19;12;4;2000;0000000000000934
20001220;2000-12-20;20;12;4;2000;0000000000000935
20001221;2000-12-21;21;12;4;2000;0000000000000936
20001222;2000-12-22;22;12;4;2000;0000000000000937
20001223;2000-12-23;23;12;4;2000;0000000000000938
20001224;2000-12-24;24;12;4;2000;0000000000000939
20001225;2000-12-25;25;12;4;2000;000000000000093A
20001226;2000-12-26;26;12;4;2000;000000000000093B
20001227;2000-12-27;27;12;4;2000;000000000000093C
20001228;2000-12-28;28;12;4;2000;000000000000093D
20001229;2000-12-29;29;12;4;2000;000000000000093E
20001230;2000-12-30;30;12;4;2000;000000000000093F
20001231;2000-12-31;31;12;4;2000;0000000000000940
20010101;2001-01-01;1;1;1;2001;0000000000000941
20010102;2001-01-02;2;1;1;2001;0000000000000942
20010103;2001-01-03;3;1;1;2001;0000000000000943
20010104;2001-01-04;4;1;1;2001;0000000000000944
20010105;2001-01-05;5;1;1;2001;0000000000000945
20010106;2001-01-06;6;1;1;2001;0000000000000946
20010107;2001-01-07;7;1;1;2001;0000000000000947
20010108;2001-01-08;8;1;1;2001;0000000000000948
20010109;2001-01-09;9;1;1;2001;0000000000000949
20010110;2001-01-10;10;1;1;2001;000000000000094A
20010111;2001-01-11;11;1;1;2001;000000000000094B
20010112;2001-01-12;12;1;1;2001;000000000000094C
20010113;2001-01-13;13;1;1;2001;000000000000094D
20010114;2001-01-14;14;1;1;2001;000000000000094E
20010115;2001-01-15;15;1;1;2001;000000000000094F
20010116;2001-01-16;16;1;1;2001;0000000000000950
20010117;2001-01-17;17;1;1;2001;0000000000000951
20010118;2001-01-18;18;1;1;2001;0000000000000952
20010119;2001-01-19;19;1;1;2001;0000000000000953
20010120;2001-01-20;20;1;1;2001;0000000000000954
20010121;2001-01-21;21;1;1;2001;0000000000000955
20010122;2001-01-22;22;1;1;2001;0000000000000956
20010123;2001-01-23;23;1;1;2001;0000000000000957
20010124;2001-01-24;24;1;1;2001;0000000000000958
20010125;2001-01-25;25;1;1;2001;0000000000000959
20010126;2001-01-26;26;1;1;2001;000000000000095A
20010127;2001-01-27;27;1;1;2001;000000000000095B
20010128;2001-01-28;28;1;1;2001;000000000000095C
20010129;2001-01-29;29;1;1;2001;000000000000095D
20010130;2001-01-30;30;1;1;2001;000000000000095E
20010131;2001-01-31;31;1;1;2001;000000000000095F
20010201;2001-02-01;1;2;1;2001;0000000000000960
20010202;2001-02-02;2;2;1;2001;0000000000000961
20010203;2001-02-03;3;2;1;2001;0000000000000962
20010204;2001-02-04;4;2;1;2001;0000000000000963
20010205;2001-02-05;5;2;1;2001;0000000000000964
20010206;2001-02-06;6;2;1;2001;0000000000000965
20010207;2001-02-07;7;2;1;2001;0000000000000966
20010208;2001-02-08;8;2;1;2001;0000000000000967
20010209;2001-02-09;9;2;1;2001;0000000000000968
20010210;2001-02-10;10;2;1;2001;0000000000000969
20010211;2001-02-11;11;2;1;2001;000000000000096A
20010212;2001-02-12;12;2;1;2001;000000000000096B
20010213;2001-02-13;13;2;1;2001;000000000000096C
20010214;2001-02-14;14;2;1;2001;000000000000096D
20010215;2001-02-15;15;2;1;2001;000000000000096E
20010216;2001-02-16;16;2;1;2001;000000000000096F
20010217;2001-02-17;17;2;1;2001;0000000000000970
20010218;2001-02-18;18;2;1;2001;0000000000000971
20010219;2001-02-19;19;2;1;2001;0000000000000972
20010220;2001-02-20;20;2;1;2001;0000000000000973
20010221;2001-02-21;21;2;1;2001;0000000000000974
20010222;2001-02-22;22;2;1;2001;0000000000000975
20010223;2001-02-23;23;2;1;2001;0000000000000976
20010224;2001-02-24;24;2;1;2001;0000000000000977
20010225;2001-02-25;25;2;1;2001;0000000000000978
20010226;2001-02-26;26;2;1;2001;0000000000000979
20010227;2001-02-27;27;2;1;2001;000000000000097A
20010228;2001-02-28;28;2;1;2001;000000000000097B
20010301;2001-03-01;1;3;1;2001;000000000000097C
20010302;2001-03-02;2;3;1;2001;000000000000097D
20010303;2001-03-03;3;3;1;2001;000000000000097E
20010304;2001-03-04;4;3;1;2001;000000000000097F
20010305;2001-03-05;5;3;1;2001;0000000000000980
20010306;2001-03-06;6;3;1;2001;0000000000000981
20010307;2001-03-07;7;3;1;2001;0000000000000982
20010308;2001-03-08;8;3;1;2001;0000000000000983
20010309;2001-03-09;9;3;1;2001;0000000000000984
20010310;2001-03-10;10;3;1;2001;0000000000000985
20010311;2001-03-11;11;3;1;2001;0000000000000986
20010312;2001-03-12;12;3;1;2001;0000000000000987
20010313;2001-03-13;13;3;1;2001;0000000000000988
20010314;2001-03-14;14;3;1;2001;0000000000000989
20010315;2001-03-15;15;3;1;2001;000000000000098A
20010316;2001-03-16;16;3;1;2001;000000000000098B
20010317;2001-03-17;17;3;1;2001;000000000000098C
20010318;2001-03-18;18;3;1;2001;000000000000098D
20010319;2001-03-19;19;3;1;2001;000000000000098E
20010320;2001-03-20;20;3;1;2001;000000000000098F
20010321;2001-03-21;21;3;1;2001;0000000000000990
20010322;2001-03-22;22;3;1;2001;0000000000000991
20010323;2001-03-23;23;3;1;2001;0000000000000992
20010324;2001-03-24;24;3;1;2001;0000000000000993
20010325;2001-03-25;25;3;1;2001;0000000000000994
20010326;2001-03-26;26;3;1;2001;0000000000000995
20010327;2001-03-27;27;3;1;2001;0000000000000996
20010328;2001-03-28;28;3;1;2001;0000000000000997
20010329;2001-03-29;29;3;1;2001;0000000000000998
20010330;2001-03-30;30;3;1;2001;0000000000000999
20010331;2001-03-31;31;3;1;2001;000000000000099A
20010401;2001-04-01;1;4;2;2001;000000000000099B
20010402;2001-04-02;2;4;2;2001;000000000000099C
20010403;2001-04-03;3;4;2;2001;000000000000099D
20010404;2001-04-04;4;4;2;2001;000000000000099E
20010405;2001-04-05;5;4;2;2001;000000000000099F
20010406;2001-04-06;6;4;2;2001;00000000000009A0
20010407;2001-04-07;7;4;2;2001;00000000000009A1
20010408;2001-04-08;8;4;2;2001;00000000000009A2
20010409;2001-04-09;9;4;2;2001;00000000000009A3
20010410;2001-04-10;10;4;2;2001;00000000000009A4
20010411;2001-04-11;11;4;2;2001;00000000000009A5
20010412;2001-04-12;12;4;2;2001;00000000000009A6
20010413;2001-04-13;13;4;2;2001;00000000000009A7
20010414;2001-04-14;14;4;2;2001;00000000000009A8
20010415;2001-04-15;15;4;2;2001;00000000000009A9
20010416;2001-04-16;16;4;2;2001;00000000000009AA
20010417;2001-04-17;17;4;2;2001;00000000000009AB
20010418;2001-04-18;18;4;2;2001;00000000000009AC
20010419;2001-04-19;19;4;2;2001;00000000000009AD
20010420;2001-04-20;20;4;2;2001;00000000000009AE
20010421;2001-04-21;21;4;2;2001;00000000000009AF
20010422;2001-04-22;22;4;2;2001;00000000000009B0
20010423;2001-04-23;23;4;2;2001;00000000000009B1
20010424;2001-04-24;24;4;2;2001;00000000000009B2
20010425;2001-04-25;25;4;2;2001;00000000000009B3
20010426;2001-04-26;26;4;2;2001;00000000000009B4
20010427;2001-04-27;27;4;2;2001;00000000000009B5
20010428;2001-04-28;28;4;2;2001;00000000000009B6
20010429;2001-04-29;29;4;2;2001;00000000000009B7
20010430;2001-04-30;30;4;2;2001;00000000000009B8
20010501;2001-05-01;1;5;2;2001;00000000000009B9
20010502;2001-05-02;2;5;2;2001;00000000000009BA
20010503;2001-05-03;3;5;2;2001;00000000000009BB
20010504;2001-05-04;4;5;2;2001;00000000000009BC
20010505;2001-05-05;5;5;2;2001;00000000000009BD
20010506;2001-05-06;6;5;2;2001;00000000000009BE
20010507;2001-05-07;7;5;2;2001;00000000000009BF
20010508;2001-05-08;8;5;2;2001;00000000000009C0
20010509;2001-05-09;9;5;2;2001;00000000000009C1
20010510;2001-05-10;10;5;2;2001;00000000000009C2
20010511;2001-05-11;11;5;2;2001;00000000000009C3
20010512;2001-05-12;12;5;2;2001;00000000000009C4
20010513;2001-05-13;13;5;2;2001;00000000000009C5
20010514;2001-05-14;14;5;2;2001;00000000000009C6
20010515;2001-05-15;15;5;2;2001;00000000000009C7
20010516;2001-05-16;16;5;2;2001;00000000000009C8
20010517;2001-05-17;17;5;2;2001;00000000000009C9
20010518;2001-05-18;18;5;2;2001;00000000000009CA
20010519;2001-05-19;19;5;2;2001;00000000000009CB
20010520;2001-05-20;20;5;2;2001;00000000000009CC
20010521;2001-05-21;21;5;2;2001;00000000000009CD
20010522;2001-05-22;22;5;2;2001;00000000000009CE
20010523;2001-05-23;23;5;2;2001;00000000000009CF
20010524;2001-05-24;24;5;2;2001;00000000000009D0
20010525;2001-05-25;25;5;2;2001;00000000000009D1
20010526;2001-05-26;26;5;2;2001;00000000000009D2
20010527;2001-05-27;27;5;2;2001;00000000000009D3
20010528;2001-05-28;28;5;2;2001;00000000000009D4
20010529;2001-05-29;29;5;2;2001;00000000000009D5
20010530;2001-05-30;30;5;2;2001;00000000000009D6
20010531;2001-05-31;31;5;2;2001;00000000000009D7
20010601;2001-06-01;1;6;2;2001;00000000000009D8
20010602;2001-06-02;2;6;2;2001;00000000000009D9
20010603;2001-06-03;3;6;2;2001;00000000000009DA
20010604;2001-06-04;4;6;2;2001;00000000000009DB
20010605;2001-06-05;5;6;2;2001;00000000000009DC
20010606;2001-06-06;6;6;2;2001;00000000000009DD
20010607;2001-06-07;7;6;2;2001;00000000000009DE
20010608;2001-06-08;8;6;2;2001;00000000000009DF
20010609;2001-06-09;9;6;2;2001;00000000000009E0
20010610;2001-06-10;10;6;2;2001;00000000000009E1
20010611;2001-06-11;11;6;2;2001;00000000000009E2
20010612;2001-06-12;12;6;2;2001;00000000000009E3
20010613;2001-06-13;13;6;2;2001;00000000000009E4
20010614;2001-06-14;14;6;2;2001;00000000000009E5
20010615;2001-06-15;15;6;2;2001;00000000000009E6
20010616;2001-06-16;16;6;2;2001;00000000000009E7
20010617;2001-06-17;17;6;2;2001;00000000000009E8
20010618;2001-06-18;18;6;2;2001;00000000000009E9
20010619;2001-06-19;19;6;2;2001;00000000000009EA
20010620;2001-06-20;20;6;2;2001;00000000000009EB
20010621;2001-06-21;21;6;2;2001;00000000000009EC
20010622;2001-06-22;22;6;2;2001;00000000000009ED
20010623;2001-06-23;23;6;2;2001;00000000000009EE
20010624;2001-06-24;24;6;2;2001;00000000000009EF
20010625;2001-06-25;25;6;2;2001;00000000000009F0
20010626;2001-06-26;26;6;2;2001;00000000000009F1
20010627;2001-06-27;27;6;2;2001;00000000000009F2
20010628;2001-06-28;28;6;2;2001;00000000000009F3
20010629;2001-06-29;29;6;2;2001;00000000000009F4
20010630;2001-06-30;30;6;2;2001;00000000000009F5
20010701;2001-07-01;1;7;3;2001;00000000000009F6
20010702;2001-07-02;2;7;3;2001;00000000000009F7
20010703;2001-07-03;3;7;3;2001;00000000000009F8
20010704;2001-07-04;4;7;3;2001;00000000000009F9
20010705;2001-07-05;5;7;3;2001;00000000000009FA
20010706;2001-07-06;6;7;3;2001;00000000000009FB
20010707;2001-07-07;7;7;3;2001;00000000000009FC
20010708;2001-07-08;8;7;3;2001;00000000000009FD
20010709;2001-07-09;9;7;3;2001;00000000000009FE
20010710;2001-07-10;10;7;3;2001;00000000000009FF
